"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","M4A5Cf","ah5Ghc 2"
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Bandar+Djakarta+Cirebon/data=!4m7!3m6!1s0x2e6ee3065e95f30b:0x88db7709d205ec0!8m2!3d-6.7210799!4d108.5498672!16s%2Fg%2F11sx51cv98!19sChIJC_OVXgbjbi4RwF4gnXC3jQg?authuser=0&hl=id&rclk=1","Bandar Djakarta Cirebon","4,9","(2.553)","·","$$","Hidangan Laut","·","","·","Jl. DR. Cipto Mangunkusumo No.207","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGr5Ey-i9Y_AgSaMHCvL8Gs8u2sNggqfuS98cIQzdT3v1CggiznhgCvZb5D2gk98Bs0fs1KrhH_O-aLematXzdHlXI0pvZKcwhEUcY8UBbcLrDs7mAJkz1ntFVAlm4hqti9CpeLw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Servicenya bagus banget, makanannya enak-enak, tempatnya bersih wangi""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzeDUxY3Y5OBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=U5n4aeemEdegnesPh9eewQI&ei=U5n4aeemEdegnesPh9eewQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Nasi+Goreng+Tempo+Doeloe/data=!4m7!3m6!1s0x2e6f1dfa973bc35b:0xdb89bbb06f03cd0d!8m2!3d-6.7372623!4d108.5341025!16s%2Fg%2F11fyllhx3w!19sChIJW8M7l_odby4RDc0Db7C7ids?authuser=0&hl=id&rclk=1","Nasi Goreng Tempo Doeloe","4,7","(14)","·","$","Nasi Goreng","·","","·","7G7M+3JX, Jl. Kandang Perahu","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEL77IWFKvHAnrzFG0Kx-P0Z1SrB3xxds27sHtstGpa254GmrJrHnOjZPwCs0fpmnUHRcszCG8JlUHUfVab2wfENBve77XqeAYQ68RT8JxKqPn35zqVY7JTfbEiEIR0gp5XoPexQw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasgor om samson paling mantap pokoknya.""","","","","",""
"https://www.google.com/maps/place/Ayam+Penyet+Lombok+Ijo/data=!4m7!3m6!1s0x2e6f1d7d4a6a58a5:0xe8f9517e85608396!8m2!3d-6.7398068!4d108.5338465!16s%2Fg%2F11h8tg5nyx!19sChIJpVhqSn0dby4RloNghX5R-eg?authuser=0&hl=id&rclk=1","Ayam Penyet Lombok Ijo","4,8","(10)","","","Ayam Penyet","·","","Gg. Mawar","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIdW6mmiK_xmFUTU4UFRo7cxTOU5jJhT6pUiDH03-6rYJHRaugxPdjcEh5Z9a0mfcP3mZEBM7_d-eGlxSYINvBVSSNdr-TnHHzZx1cq5Mgq5yFQDdmzp62e40qMh_oh7bqQ2jhjw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak banget, worth it buat harga segitu.""","","","","",""
"https://www.google.com/maps/place/Lesehan+Bang+Doelt/data=!4m7!3m6!1s0x2e6f1d6d1fcf76b3:0x17e4a417a9a3e988!8m2!3d-6.740705!4d108.5346334!16s%2Fg%2F11fj0s86_4!19sChIJs3bPH20dby4RiOmjqRek5Bc?authuser=0&hl=id&rclk=1","Lesehan Bang Doelt","4,7","(10)","","","Restoran","·","","Jl. Terusan Sekar Kemuning No.77","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFg9zKusoRgDYxm2pqzqU8wp9fH8hhqjrQGvyL0Xa5uQiNjVjv0PU-u1dzM0ER3ZY6D-1RnS-u8HXX5jPjN6wOUKXebOJ2saRNQAPux74eUYU1dK0_bC3sVN3A45vOOmFHM1xfVfA=w122-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Nasi+Goreng+Sandekala+Gila/data=!4m7!3m6!1s0x2e6f1df017f3f3d7:0xd9ef9009287634d8!8m2!3d-6.7379341!4d108.535848!16s%2Fg%2F11gh00v292!19sChIJ1_PzF_Adby4R2DR2KAmQ79k?authuser=0&hl=id&rclk=1","Nasi Goreng Sandekala Gila","4,7","(39)","·","Rp 1–25.000","Nasi Goreng","·","","·","7G6P+R8H, Jl. Kandang Perahu","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHohXVjUjFxzg05LdWJbfv0OosL3HSAR8N5T1suXNnhRSubNW0hORfm0CsCiIZJnyRZZszAURWWTzPnEL6ZDEW29-xX_dXsmrLPqRsdJObToIWvNdUxCaVmtOi6-2Tfuz-0jZROfA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget nasgor nya""","","","","",""
"https://www.google.com/maps/place/Hisana+Resto/data=!4m7!3m6!1s0x2e6f1dfa551c1c9f:0x2fec2dae6217031f!8m2!3d-6.7372184!4d108.5334311!16s%2Fg%2F11c1rt72_f!19sChIJnxwcVfodby4RHwMXYq4t7C8?authuser=0&hl=id&rclk=1","Hisana Resto","4,0","(26)","·","$","Restoran","·","","·","7G7M+497, Jl. Kandang Perahu","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6wbyrq0WU7keMnsQxQWt0GpVPgLMhRcbE6HXJVLu5GQkP2_eE3AgrnllKEJICqyscEnGh2EyzAOmRPnfzcrJkxnWrC8tYK3VNhDDytKpH8AKtkwgPp2M1bXX_PcXCEm6ln15W=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""mba kasirnya ramah, ayamnya enak""","","","","",""
"https://www.google.com/maps/place/Tepian+Rasa+Cirebon/data=!4m7!3m6!1s0x2e6ee3d31788a28b:0x5dbb829f50c810b4!8m2!3d-6.7153815!4d108.5510665!16s%2Fg%2F11k4pm0nx1!19sChIJi6KIF9Pjbi4RtBDIUJ-Cu10?authuser=0&hl=id&rclk=1","Tepian Rasa Cirebon","4,5","(1.360)","·","$$","Hidangan Laut","·","","·","Jl. DR. Cipto Mangunkusumo No.53","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzAYQj22GojCaTNPEzRA8uBeB2BdVc6f8IScLP1c6p_bguGm1it_8V7UGojVRKZ4L-fphXKnnXFooM-FrVoyiX3gNEL2RyU91m2hFvtPe-lKP1jqQGtlYlo-L5kO6GCcZDvmre=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jeda makanan antara tumis2an dengan menu utama nunggu s/d 50 menitan.""","","","","",""
"https://www.google.com/maps/place/Warung+Pojok+JEMBATAN/data=!4m7!3m6!1s0x2e6f1d83c6b5d52f:0x5ce27d869e10b294!8m2!3d-6.7384872!4d108.5358342!16s%2Fg%2F11j1307yxk!19sChIJL9W1xoMdby4RlLIQnoZ94lw?authuser=0&hl=id&rclk=1","Warung Pojok JEMBATAN","4,7","(72)","·","Rp 1–25.000","Brunch","·","","Jl. Kandang Perahu, RT.002/RW.011","","Segera tutup","· 21.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmgUagfYLnMUxapT656aX1_qdLI04a2bpuB9e4jsuu-EMSgKi2nk86Bm7caSVZCG9DSYNws8xj1YYgNjeSaWKXeXRkX_m-K0wKRQbZnThqPRi1X_LdN_jcwrEzBq_ErJ7_gN5s=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga mahasiswa akhir bulan dengan cita rasa makanan restorann.""","","","","",""
"https://www.google.com/maps/place/Warung+Turani/data=!4m7!3m6!1s0x2e6f1d7073dbda93:0x86b0783c3541233!8m2!3d-6.7395515!4d108.5339586!16s%2Fg%2F11h_cyqstk!19sChIJk9rbc3Adby4RMxJUw4MHawg?authuser=0&hl=id&rclk=1","Warung Turani","5,0","(2)","","","Restoran","·","","7G6M+5HG, Jl. Terusan Sekar Kemuning Gg. Teratai, RT.1/RW.3","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnoQdb1WaRwJVj4HvBMYE_BWRf-PaIlr5HGaxcS1YvGcHjNDkPM3Ls0_AGAUglY5ahajNE9FoMeryIf0JVtei7BXL9eYnzs1GupPhoJzF22Mekvbycty43Ixwp6Yqmzc68_zb9=w80-h170-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Platinum+Resto+%26+Cafe+-+Cirebon+Superblock/data=!4m7!3m6!1s0x2e6ee3c0190cc941:0x7e0b08effd39816b!8m2!3d-6.7186755!4d108.5497486!16s%2Fg%2F11wfq_s0ql!19sChIJQckMGcDjbi4Ra4E5_e8IC34?authuser=0&hl=id&rclk=1","Platinum Resto & Cafe - Cirebon Superblock","4,8","(304)","·","Rp 50–75 rb","Sesuai untuk keluarga","·","","Cirebon Superblock, Jl. DR. Cipto Mangunkusumo No.26","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbcjsRdzFH03j7i7IrcxIlMU4oZ_ib9cjoEvsnFsNMMg4dtN5q-6zdlFk4o-je335vwekZ56bHVvrnjozFgXntQAvVDF1qVrBGEDfq_9cE9QjXkD3uHoAsCtz_up1NPnKCHlqh=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good service, makanan enak""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3ZnFfczBxbBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=U5n4aeemEdegnesPh9eewQI&ei=U5n4aeemEdegnesPh9eewQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Warung+Makan+Bu+Sunda/data=!4m7!3m6!1s0x2e6f1d07de87cfc5:0x7ab39325d439bc4d!8m2!3d-6.7375802!4d108.5344885!16s%2Fg%2F11gmwqdd_j!19sChIJxc-H3gcdby4RTbw51CWTs3o?authuser=0&hl=id&rclk=1","Warung Makan Bu Sunda","4,6","(161)","·","Rp 1–25.000","Sunda","·","","·","7G6M+XQ9","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMkQNZJz9zhS5ON5VsAf1P6SeobCEQdMyZvi8wGRF8G5im_GeZ2MknQYbjls-09xnNPa1BXMeksGfRC6mBLAGPQqZlvzmjw-WbFQ9kEtL8418-LCcUw38q455aXlCY1NzK1JgQQQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah, tapi lebih murah lagi kalau makan di tempat.""","","","","",""
"https://www.google.com/maps/place/Mendelik/data=!4m7!3m6!1s0x2e6f1d7f0360e2bf:0x24332fd6bd02a5d6!8m2!3d-6.7342754!4d108.5423976!16s%2Fg%2F11w8724hjh!19sChIJv-JgA38dby4R1qUCvdYvMyQ?authuser=0&hl=id&rclk=1","Mendelik","4,7","(275)","·","Rp 25–50 rb","Bali","·","","Jl. Monumen No.2","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLvLnoGrc5r9PIVtMOefvZDGfGTQCauXSv9pVTKhjoDWZ9Jyzosf92KNxKrrtsmoW2j6EA19ujmp6wq9Lvb6Mkm6Ymzi4IZ4XONizsujzux0-5-UK6LV7VOOM0yWu9Ges0XiPwHYdrP4uo=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, tempatnya cozy, ada live musiknya juga
Recommended...""","","","","",""
"https://www.google.com/maps/place/Chefis+Resto+-+Restoran+Arab/data=!4m7!3m6!1s0x2e6ee3c7829db189:0xb0f932cf663f1d1a!8m2!3d-6.717668!4d108.5571027!16s%2Fg%2F11fnqjt8cp!19sChIJibGdgsfjbi4RGh0_Zs8y-bA?authuser=0&hl=id&rclk=1","Chefis Resto - Restoran Arab","4,7","(986)","·","$$","Restoran","·","","Jl. Ampera Raya No.22 - 24","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdhu_foNS5zV-rGkhDrl9JKJUVg6LjiKmVMrDlzBqDaR2t0NmZ83mtTIN5yAP2Li8KlEn36TN-VCQcofiX6b3hAYfVb5Cz1jMWf_fhQ86wnEfIRgFtddKK5T_wfOpMoBHvsSvr=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nyaman dan makanannya enak 👍👍👍 Terimakasih Chefis Resto 🥰😍""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbnFqdDhjcBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=U5n4aeemEdegnesPh9eewQI&ei=U5n4aeemEdegnesPh9eewQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Lombok+Idjo+Cirebon/data=!4m7!3m6!1s0x2e6ee2143c693e39:0x88766d9e2ee1ec50!8m2!3d-6.7113874!4d108.5416453!16s%2Fg%2F11bxg5qp_2!19sChIJOT5pPBTibi4RUOzhLp5tdog?authuser=0&hl=id&rclk=1","Lombok Idjo Cirebon","4,4","(2.161)","·","Rp 25–50 rb","Jawa","·","","·","Jl. Tuparev No.93","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWYRqUU0ftr0oyxFhdW9lWT4fCgRjXLBG50cWc8Fyo0rpyWA-9e4MwVIKoCZysZY3RIE3mwXAkh53lpvY2-sAw8iARgE87tGrXvLXWasKEdWNoZ19fOlwqB34QaB2LVpB7hYZ4=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat luas, makanan enak,
harga standar, pelayanan baik.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFieGc1cXBfMhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=U5n4aeemEdegnesPh9eewQI&ei=U5n4aeemEdegnesPh9eewQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Warnas+Ibu+Aan/data=!4m7!3m6!1s0x2e6f1d04f73db3f3:0x15dae3060b20f897!8m2!3d-6.7384503!4d108.5350904!16s%2Fg%2F11g1lxc4v_!19sChIJ87M99wQdby4Rl_ggCwbj2hU?authuser=0&hl=id&rclk=1","Warnas Ibu Aan","4,9","(7)","","","Nasi","·","","7G6P+J28, Jl. Terusan Sekar Kemuning, RT.01/RW.03","","Segera tutup","· 21.00 · Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAHx9hV0pW3xyQzDZowz9wiuT4HVmHU6eq5a-SuJuNZAUTMUXdRAKaC3BJ_3_6L1C-yQO-eYRinJLkwP--3w-zWrLGPuD5oJBL1T_oh8GtbZGl9LS6JKZqFg1hAgRjFzIspEXI=w163-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Warungan+Cirebon+%28Mendoan+dan+Susu+Murni%29/data=!4m7!3m6!1s0x2e6f1d55c5f7cda7:0xcfcb0897c472d305!8m2!3d-6.7379333!4d108.5355295!16s%2Fg%2F11nwc0snpc!19sChIJp833xVUdby4RBdNyxJcIy88?authuser=0&hl=id&rclk=1","Warungan Cirebon (Mendoan dan Susu Murni)","4,8","(5)","","","Restoran","·","","Jl. Kandang Perahu No.21","","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5u_rq4sAqR4iC5UIr9m2h7F1utw_npqTJdKO4pt24seGiK8Ui4WcPBElLdtMJOn-ZWYsTSJJw7_lMkfqvU-spBRBPUpI8HeCRstnTjYnLrCq1Nw5afTgs1WpCdOLFNA1alqs=w122-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Bebek+Quali+Seafood/data=!4m7!3m6!1s0x2e6f1df5aa13a8e3:0x1b98cb6bbafb33bc!8m2!3d-6.7305318!4d108.5431887!16s%2Fg%2F1hm3qf1q5!19sChIJ46gTqvUdby4RvDP7umvLmBs?authuser=0&hl=id&rclk=1","Bebek Quali Seafood","4,2","(827)","·","Rp 25–50 rb","Hidangan Laut","·","","Jl. Pemuda Raya No.47","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAExWjfI416ybPtFnbQNkhbjEqucI1gHhvNzFboobgRNt2SEIbzqXSmPufJQLSOsMBpLOfzTupJOEsPSOci1NFJilldpKlPsUzTkU_FVsq18mpURwAnF8_TpzNjpK00RyzsBUfo=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bebeknya enak di goreng garing jd crispy diluar dalemnya juicy ga kering.""","","","","",""
"https://www.google.com/maps/place/Waroeng+Kampoeng+Jepun/data=!4m7!3m6!1s0x2e6f1dfa43d15c67:0xd853d411d303304f!8m2!3d-6.7354908!4d108.5328275!16s%2Fg%2F11g6mj2yzv!19sChIJZ1zRQ_odby4RTzAD0xHUU9g?authuser=0&hl=id&rclk=1","Waroeng Kampoeng Jepun","4,2","(81)","·","$","Indonesia","·","","·","Jl. Perjuangan Komp. Pd. No.54A","Segera tutup","· 21.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVnFzO-0H2kosaBduWRlSd83i5hOWWVwhbHXfloOV8SpQ3uHcClj0FETs0xErM69AWlHauWMjq8cuXfKqyjkraASnkHzbkZkP06nkd6fdIOKwuQjFg25ZJmLVWM0PuekztKGik=w80-h106-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Usmah+farm+Cafe+n+Resto/data=!4m7!3m6!1s0x2e6f1dd50715cdf3:0x2dceb5a685933621!8m2!3d-6.760257!4d108.5457479!16s%2Fg%2F11y7f6z_1c!19sChIJ880VB9Udby4RITaThaa1zi0?authuser=0&hl=id&rclk=1","Usmah farm Cafe n Resto","4,8","(21)","·","Rp 1–25.000","Restoran","·","","Jl. Pramuka Sitopeng, RT.01/RW.10","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBQ-SDmlH_b50piPyb92WiJDQKtnU71KOJ8zeqUYu36cpHVNMqQbJmDIy5_cVh2MIypziqWwLJ2JQc9fyqsxslCCeCvMoiSrYAWq6t1l0RIt7b2ORmRwPyzqjtW5pCtqDuAQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate kambingnya empuk, gurih, juicy, bumbu kecapnya khas, kental.""","","","","",""
"https://www.google.com/maps/place/Warung+Mang+Bujal/data=!4m7!3m6!1s0x2e6f1d04b4deb2ab:0xf9014bfa31ffa17d!8m2!3d-6.740092!4d108.5341511!16s%2Fg%2F11j7vbq9h7!19sChIJq7LetAQdby4RfaH_MfpLAfk?authuser=0&hl=id&rclk=1","Warung Mang Bujal","5,0","(2)","","","Restoran","·","","7G5M+XM6","","Buka","· Tutup pukul 21.30","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3lVbeTU8CPMufDOuj0ccqg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=356.26077&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tmpt ngopi santai...sambil ngemil jajanan""","","","","",""
"https://www.google.com/maps/place/Loemen%27to+Cafe+%26+Resto+Cirebon/data=!4m7!3m6!1s0x2e6ee33619e60101:0xf97b8f8809a8da6f!8m2!3d-6.7163937!4d108.5546795!16s%2Fg%2F11rwr9k97t!19sChIJAQHmGTbjbi4Rb9qoCYiPe_k?authuser=0&hl=id&rclk=1","Loemen'to Cafe & Resto Cirebon","4,3","(254)","·","Rp 25–50 rb","Restoran","·","","Jl. Prakarsa Muda No.242","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECnLvuAaQ2GdZp6JbxlUYDzszeBJ8yHW-Z2MaLMGuQqhruZ8yBqH1MDTTaHqJYumkZCLXs29C2_lViK6cVhlziCHVpelwrCHV9H2cMfoZs4vA7CFKCxn2SiZnOBzHWeQLxNbuoO5Qt44t-=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Staff nya ramah
Makann dan minumannya enak worth it sama harga""","","","","",""
"https://www.google.com/maps/place/Warung+Gado-gado+Ayam+Mas+Ade/data=!4m7!3m6!1s0x2e6f1df011a0e53f:0x9ca7513ad788e914!8m2!3d-6.7378055!4d108.5353044!16s%2Fg%2F11fzbl7tkx!19sChIJP-WgEfAdby4RFOmI1zpRp5w?authuser=0&hl=id&rclk=1","Warung Gado-gado Ayam Mas Ade","4,6","(29)","","","Brunch","·","","Jl. Kandang Perahu No.22 Rt.02 Rw.11 mekar mulya , kel","","Segera tutup","· 21.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQaBVZZK96_DCszPzwFFzV2m3bV2vzt8TbpQY9cNyyK47WuKrXZjDA8LnlWbJZRJxmXoUvngiBSnwdvAh767L7UfIOwhM3rKQBKlN8fIOE7097AsgA-H8Roa-rIMt_ZfLaApmn=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan ya murah dan tempat ya enak nyaman...""","","","","",""
"https://www.google.com/maps/place/KSF+88+Korean+Street+Food+Cirebon/data=!4m7!3m6!1s0x2e6f1d36427f9dcd:0x3bd14ad769672b09!8m2!3d-6.7357025!4d108.5373096!16s%2Fg%2F11s2n2t13q!19sChIJzZ1_QjYdby4RCStnaddK0Ts?authuser=0&hl=id&rclk=1","KSF 88 Korean Street Food Cirebon","4,3","(32)","·","Rp 25–50 rb","Korea","·","","Jl. Perjuangan No.2","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7AqAGm5V9Fg5IINOBmX4G5QUXAN2Sv0Z8h8O1geTnb7lztrf95edosr3p2q9jOCJxEZcc5r8OUZA686KRnA8wIx0I3zKfoZ8le_uAsQ67bw8-qcHSVti_-4FXRtB0gLN7jtqm=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nice place, servicenya bagus, makanannya enak 👍""","","","","",""
"https://www.google.com/maps/place/Baso+Pak+Johan/data=!4m7!3m6!1s0x2e6f1dfa9f0618d1:0xfed7675fef1a1e23!8m2!3d-6.7372797!4d108.5341086!16s%2Fg%2F11f_j1xbl5!19sChIJ0RgGn_odby4RIx4a719n1_4?authuser=0&hl=id&rclk=1","Baso Pak Johan","4,9","(33)","·","Rp 1–25.000","Bakso","·","","·","7G7M+3JQ, Jl. Kandang Perahu","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLOA0LWhDR8pJZCt34DU_01TO0RDN8VsUrpOywOD8Xrk5n6yiYc32-xBKlWePOm50tmpLuVpmUEY8tXvcrQtbeAnlXbYMmG-ZFaqfKdUqzXyEluF99QagLdLa82z88h1SYgcDHNA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak (saya pesan mie ayam baso) dan harganya ramah di kantong.""","","","","",""
"https://www.google.com/maps/place/PLAT+E+COFFEE+%26+RESTO/data=!4m7!3m6!1s0x2e6f1d427ba903af:0x89529bcf23e0f4d0!8m2!3d-6.7292206!4d108.5550143!16s%2Fg%2F11tm_j_xjy!19sChIJrwOpe0Idby4R0PTgI8-bUok?authuser=0&hl=id&rclk=1","PLAT E COFFEE & RESTO","4,7","(26)","·","Rp 1–25.000","Kedai Kopi","·","","Jl. DR. Sudarsono No.12a","","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVbdGOJbF09ePLWd4dzbKDNIeRJBxxw-O9cxVb8HN-X_jjIZw5VcxDO-bryKiEsbktssKvKC9dYmSb0dFa4MYkJFnWEnEKCAD-zSW7YwRO3AV4zXciBvhw9huzpgk7xjk_iAG0zA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nya nyaman buat makan..  Menu dan masakannya enak enak..""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0bV9qX3hqeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=WJn4acG7MYu5seMP2YzOuQI&ei=WJn4acG7MYu5seMP2YzOuQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Warung+Nasi+Paduana/data=!4m7!3m6!1s0x2e6f1dfa973acb8b:0xaf2eb4e2bff1ccd2!8m2!3d-6.7378954!4d108.5367943!16s%2Fg%2F11bv2lhchz!19sChIJi8s6l_odby4R0szxv-K0Lq8?authuser=0&hl=id&rclk=1","Warung Nasi Paduana","4,6","(270)","·","Rp 1–25.000","Nasi","·","","·","Jalan Kandang Perahu No. 7, RT.02/RW.11 Mekarmulya","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKIgQ5HJnhujr1h55qZviZFBjAtay_S2NLVrEi1ACg5Nv1UgdIdFMZZK_Fvaa4YQEwbHsxVF5lCsdPLYjw8kynpLBbMHNx1Ezx3pLl0iTG2VfcyqxsPmNZ_Wz3yTMzyee1TtmmfQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget masakannya aoa lahi sayurnya bisa nambah sepuasnya 😁😁😁😁😁😁😁""","","","","",""
