"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Guest+House+PSJ+UI/data=!4m7!3m6!1s0x2e69edfe19649227:0x7cd91fec124e1f4e!8m2!3d-6.3617515!4d106.8278657!16s%2Fg%2F11pv6601hx!19sChIJJ5JkGf7taS4RTh9OEuwf2Xw?authuser=0&hl=id&rclk=1","Guest House PSJ UI","4,3","(60)","","","Hotel Resor","·","Jl. Prof. DR. Selo Soemardjan","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEONfUxaXHpgiKvwra6cefItLelCdPkOSAPqp5p-YVawn5iDTnORZZCmSGkprO9Y6rR9iT-s2q0-MQQqVCRRwDP5bA7h61pa-0RzE8NWdEefqKkpuuNz2vKIrNlKUfkQtJn1StbBA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada kantin steak pulak di sana.""","","","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Gandy/data=!4m7!3m6!1s0x2e69e92062d798c1:0x3c1fd0733a3777cf!8m2!3d-6.4055971!4d106.7480539!16s%2Fg%2F1pzq94m01!19sChIJwZjXYiDpaS4Rz3c3OnPQHzw?authuser=0&hl=id&rclk=1","Rumah Makan Gandy","4,3","(1.600)","·","Rp 25–50 rb","Indonesia","·","·","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFrkGeDWfPU_tZi1EvIK__fKiqkIrrrIWy1KvHrMwnuc1OlGb38RiRzeCajGsx0sx74s7Qx5lx3SvQ6iURCOxhBlReHbKi6kfhFPmNGqJm24bt_sx42sAg6_5s4ITbCtvKXzqUbg=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pecaknya enak bakar gurame nya enak..","","","","","Jalan Raya Muchtar No.24 Rt2 Rw5 Bojongsari Sawangan","makanan","khas betawinya"""
"https://www.google.com/maps/place/Gokana+Ramen+%26+Teppan/data=!4m7!3m6!1s0x2e69ebfa331749a3:0x940ea7125ae8a9e4!8m2!3d-6.3868352!4d106.8262981!16s%2Fg%2F1tf89d91!19sChIJo0kXM_rraS4R5KnoWhKnDpQ?authuser=0&hl=id&rclk=1","Gokana Ramen & Teppan","4,4","(1.684)","·","Rp 50–75 rb","Jepang","·","Ruko Depok Mall, Jl. Margonda No.88","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvybzLGVXgKO3ApM35qVhZDO_PJ6ySnKIhQwqX5DuoKFTHPgBaOFvDP-knIfoitSmF16vVANx_OpkIOS4y1_Cp1J5VMrGvEIHALbkXyIQLeXjSUTGVj3CtctwUbVtJszJmA25j=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ramennya enak2,suami baru nyoba ramen kering yg spicy ktnya enak jg.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRmODlkOTEYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Z634adSUGueOseMP2I3WsQg&ei=Z634adSUGueOseMP2I3WsQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Ayam+Bakar+Ortega/data=!4m7!3m6!1s0x2e69e947ee2c9093:0xb1f6608e343ad3ee!8m2!3d-6.3680295!4d106.8187724!16s%2Fg%2F1pzqd6w6c!19sChIJk5As7kfpaS4R7tM6NI5g9rE?authuser=0&hl=id&rclk=1","Ayam Bakar Ortega","3,1","(145)","·","Rp 25–50 rb","Indonesia","·","·","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgttOrcg5whAckem-70Pi-K1kGPcsUDp1Fe7CcvHOFhTvYch3t6mTIgG-DndhGqXNbRvZmDwbXeRzvf7AzLn2rFX8cYskUUEKeNYsBJYDWDkHo9K-Xk50TBJKIvOZsRoU7dxfH=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bumbu warna hitam, unik, enak, tapi rasanya bukan yang luar biasa.""","","","","","Jl. Palakali No.52A","",""
"https://www.google.com/maps/place/MAFAZA+FROZEN+FOOD+CINANGKA+-+Depok/data=!4m7!3m6!1s0x2e69ef0cfb414ee5:0x6ac77d3c8b549bb6!8m2!3d-6.3709292!4d106.7679258!16s%2Fg%2F11rb3ctr1q!19sChIJ5U5B-wzvaS4RtptUizx9x2o?authuser=0&hl=id&rclk=1","MAFAZA FROZEN FOOD CINANGKA - Depok","5,0","(24)","·","Rp 1–25.000","Indonesia","·","CLUSTER RIVER VIEW, PERUMAHAN Jl. Rivera Hill No.1 BLOK C4, RT.04/RW.04","Tutup","· Buka Sel pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKiezn6UeD6Uk_svWPZ40MThxzaRyuv6lHHtD2Nmyh-1VM5ci-n_i0uGLxelF7yzDdPAWQPe27W-orLRcCg1LocHVwASBdt-jkrBcxyHppiH1jIDb7lJ8tBYQx1gLt0RLaZl8WS05trAlC=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Disini apa aja ada lengkap dan tentunya murah2 & rasanya enak2 .""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyYjNjdHIxcRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Z634adSUGueOseMP2I3WsQg&ei=Z634adSUGueOseMP2I3WsQg&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Wisma+Makara+UI/data=!4m10!3m9!1s0x2e69ec2fcd469e59:0xe1222f3febc0bbd0!5m2!4m1!1i2!8m2!3d-6.3478048!4d106.8290242!16s%2Fg%2F12hqgh8mk!19sChIJWZ5GzS_saS4R0LvA6z8vIuE?authuser=0&hl=id&rclk=1","Wisma Makara UI","4,4","(1.529)","","","Hotel bintang 3","Hotel berkolam renang & sarapan gratis","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXDRRbHI24V0K8nj0JQOFKa8pi8xeccEdtM-lNLyPU1APfhMJpxxVn0y2KeTFLFr7oMNgYrnRH9R81ehhd87lYkM_xfY8IybUnRPHQP-jmdEJt3HVOS6S0x2kXpZaBq2H9VN5s=w118-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ruang makan cukup luas dengan menu","","","","","","makanan","yang bervariasi."""
"https://www.google.com/maps/place/Kopi+Sya/data=!4m7!3m6!1s0x2e69ed0640e7673f:0xfec9df5602fbcdb7!8m2!3d-6.3547676!4d106.840394!16s%2Fg%2F11k6ys2smp!19sChIJP2fnQAbtaS4Rt837Albfyf4?authuser=0&hl=id&rclk=1","Kopi Sya","4,9","(16)","","","Kedai Kopi","·","Jl. Akses UI No.57b","Tutup","· Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFWiByy4c1EXJw-lLM6y9CXvWBNnpHa0tUxPq1y8vv9BygnpuK5ewuDIvg5fvZNFOH96A35ZoHDSzI2T-ORQgRx7hngd5updZhNI4vr9q3Rc9MSCN9RFdx1JFthJkcrPs8cLHG9Q=w80-h142-k-no","","Makan di tempat","","","","","","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/Maji+Cafe/data=!4m7!3m6!1s0x2e69eb98bfd1ddd9:0xef86aa774f8846da!8m2!3d-6.4046131!4d106.8532203!16s%2Fg%2F11j4yklfsk!19sChIJ2d3Rv5jraS4R2kaIT3eqhu8?authuser=0&hl=id&rclk=1","Maji Cafe","4,5","(292)","·","Rp 25–50 rb","Restoran","·","Jl. Jati Raya No.7-30","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzLFOiG5NVZ25OQGUx02oQr9r6wldPENdeGH0K1LLqnlYJj0db7RUBoQWredQbQ3H0WEVtpPrWZ_5huZ7kmb_K8NaXD4fpFY-7wYMCxSvsgeLimsp0ux_brIOK3TsNgtiQIAP_=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semua makanannya enak, terutama kentang gorengnya gurih bumbunya.""","","","","","","",""
"https://www.google.com/maps/place/Mie+Ymn+33+Kelapa+Dua/data=!4m7!3m6!1s0x2e69edd1b7ce934f:0xbb1ca47a5e5f3812!8m2!3d-6.3547977!4d106.8405611!16s%2Fg%2F11qzx066fd!19sChIJT5POt9HtaS4REjhfXnqkHLs?authuser=0&hl=id&rclk=1","Mie Ymn 33 Kelapa Dua","4,8","(6)","","","Mi","·","Jl. Akses UI Jl. Klp. Dua Raya No.57b","Segera tutup","· 21.30 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6QroFijvsWXSqBcJnjfYWgbu0XMKblSooQtGeWOJBP0cWpdpjFUDHefJp9_LmGSfSANsolPcVAFlGx0W2VUoWK4Zvi2xsw_i3qRhSW9APm0pi6BDi0JDD5u27U8q6B3Yi4FpRxA=w122-h92-k-no","","Makan di tempat","","","","","","Bawa pulang",""
"https://www.google.com/maps/place/Bakmi+Bangka+33+Chinese/data=!4m7!3m6!1s0x2e69ebe0dc63e80f:0x10f95838e5028a6d!8m2!3d-6.3994158!4d106.822585!16s%2Fg%2F1tggd855!19sChIJD-hj3ODraS4RbYoC5ThY-RA?authuser=0&hl=id&rclk=1","Bakmi Bangka 33 Chinese","4,5","(1.233)","·","Rp 25–50 rb","Mi","·","·","Tutup","· Buka Sel pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhQlDGal_Mxx8sItfiPTYhG1bJnLLRwB1b0JmLP6rIgs6FXY5WVXRn1TPL9DgXUxKlhHCl2L8HCaFBOiHfB3PJkCHyENtwytS1_ok3CcE6wsJ4yK662eVShIzLXZGAr_1F5J5Y=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak2 semua, nasi goreng, bihun goreng, bakmi.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRnZ2Q4NTUYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Z634adSUGueOseMP2I3WsQg&ei=Z634adSUGueOseMP2I3WsQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Siliwangi No.20 A","",""
"https://www.google.com/maps/place/Mie+Aceh+Cakra+Donya/data=!4m7!3m6!1s0x2e69ebdf743283c1:0xf25cda97f18e66c6!8m2!3d-6.4064941!4d106.8187748!16s%2Fg%2F1pv2bsz6t!19sChIJwYMydN_raS4RxmaO8ZfaXPI?authuser=0&hl=id&rclk=1","Mie Aceh Cakra Donya","4,5","(253)","·","Rp 25–50 rb","Mi","·","·","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPdjg_YzXoEy8zVJJJ3zH9Iq9MbSlqrvZ5921NhHArjmLYbfnE94yesir9sX812D1HvB4JeZdu3dBnrAt-9sfSUqX-cpsEoJ-yKXRunv7rez18ehywrLZ32jBUQclfodREPSjI=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga mie aceh mulai dari Rp.20.000 untuk mie aceh daging biasa.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB2MmJzejZ0GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Z634adSUGueOseMP2I3WsQg&ei=Z634adSUGueOseMP2I3WsQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Depan Koramil 01 Panmas, Jl. Kartini No.9","",""
